event_id,case_id,activity,timestamp,duration_minutes,user_id,team,application_used,screen_name,event_type,status
E-000001743,C-0000210,Approval,2025-07-23 04:45:19.084393634,12.93,U-0053,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001744,C-0000210,Payment Processing,2025-07-24 00:35:34.296909495,17.06,U-0023,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001745,C-0000210,Case Closed,2025-07-24 01:08:39.433274290,6.75,U-0045,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001746,C-0000211,Claim Received,2025-07-29 17:56:02.438995310,2.4,U-0060,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001747,C-0000211,Eligibility Check,2025-07-29 18:29:38.443715024,5.77,U-0037,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001748,C-0000211,Document Intake,2025-07-29 19:18:04.957092311,7.19,U-0028,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001749,C-0000211,Document Review,2025-07-29 19:55:41.640926115,62.12,U-0025,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001750,C-0000211,Provider Clarification,2025-07-30 15:21:55.996697903,37.17,U-0067,Provider Services,ProviderPortal,provider_clarification,Task Completed,Completed
E-000001751,C-0000211,Document Review,2025-07-30 20:39:00.898981665,30.82,U-0007,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001752,C-0000211,Medical Necessity Review,2025-07-31 06:47:09.553743220,69.74,U-0022,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001753,C-0000211,Nurse Review,2025-07-31 20:17:00.751971011,51.71,U-0077,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000001754,C-0000211,Medical Director Review,2025-08-02 01:21:22.484338379,163.44,U-0038,Medical Directors,PolicyRules,medical_director_review,Task Completed,Completed
E-000001755,C-0000211,Denial,2025-08-02 07:12:09.674380653,15.04,U-0080,Claims Adjudication,ClaimsCore,denial,Task Completed,Completed
E-000001756,C-0000211,Case Closed,2025-08-02 08:12:43.803507250,5.84,U-0053,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001757,C-0000212,Claim Received,2025-12-15 18:56:26.218646603,3.82,U-0069,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001758,C-0000212,Eligibility Check,2025-12-15 19:40:36.399742548,8.98,U-0026,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001759,C-0000212,Document Intake,2025-12-15 20:15:36.582598901,5.59,U-0098,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001760,C-0000212,Document Review,2025-12-16 02:30:01.053936265,36.21,U-0040,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001761,C-0000212,Approval,2025-12-16 04:18:05.372632047,11.4,U-0025,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001762,C-0000212,Payment Processing,2025-12-16 07:56:46.144244023,16.1,U-0100,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001763,C-0000212,Case Closed,2025-12-16 08:18:13.307120524,3.96,U-0030,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001764,C-0000213,Claim Received,2025-07-01 07:19:02.516381836,4.12,U-0018,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001765,C-0000213,Eligibility Check,2025-07-01 08:22:25.416477417,9.65,U-0051,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001766,C-0000213,Document Intake,2025-07-01 08:34:29.969185954,10.82,U-0086,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001767,C-0000213,Document Review,2025-07-01 12:36:03.510112764,31.94,U-0008,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001768,C-0000213,Medical Necessity Review,2025-07-01 21:00:25.115314327,73.81,U-0015,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001769,C-0000213,Nurse Review,2025-07-02 03:04:47.134121138,58.93,U-0002,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000001770,C-0000213,Approval,2025-07-02 05:14:20.514596662,10.94,U-0073,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001771,C-0000213,Payment Processing,2025-07-02 08:28:35.639556818,10.1,U-0024,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001772,C-0000213,Case Closed,2025-07-02 08:50:35.055831225,4.29,U-0080,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001773,C-0000214,Claim Received,2025-08-28 20:13:02.285074617,6.05,U-0005,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001774,C-0000214,Eligibility Check,2025-08-28 20:34:04.271686728,13.49,U-0009,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001775,C-0000214,Document Intake,2025-08-28 22:44:11.034236195,7.72,U-0052,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001776,C-0000214,Document Review,2025-08-29 06:40:50.468528030,32.86,U-0061,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001777,C-0000214,Medical Necessity Review,2025-08-29 16:32:43.137352579,85.93,U-0041,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001778,C-0000214,Nurse Review,2025-08-30 05:59:16.950458885,42.04,U-0082,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000001779,C-0000214,Medical Director Review,2025-08-30 08:57:59.004238088,103.79,U-0035,Medical Directors,PolicyRules,medical_director_review,Task Completed,Completed
E-000001780,C-0000214,Approval,2025-08-30 12:37:01.359500512,12.86,U-0008,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001781,C-0000214,Payment Processing,2025-08-30 16:40:18.932021241,13.87,U-0100,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001782,C-0000214,Case Closed,2025-08-30 16:59:51.456380255,3.25,U-0021,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001783,C-0000215,Claim Received,2025-12-15 12:38:10.031814139,4.63,U-0052,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001784,C-0000215,Eligibility Check,2025-12-15 13:24:16.390680926,9.2,U-0009,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001785,C-0000215,Document Intake,2025-12-15 14:58:58.310351644,8.39,U-0052,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001786,C-0000215,Document Review,2025-12-16 00:14:39.698453295,77.47,U-0045,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001787,C-0000215,Medical Necessity Review,2025-12-16 01:37:20.941044407,73.16,U-0033,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001788,C-0000215,Nurse Review,2025-12-16 10:42:34.268378220,60.56,U-0070,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000001789,C-0000215,Medical Director Review,2025-12-17 08:07:39.253247317,290.67,U-0035,Medical Directors,PolicyRules,medical_director_review,Task Completed,Completed
E-000001790,C-0000215,Approval,2025-12-17 13:48:42.901836396,8.22,U-0040,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001791,C-0000215,Payment Processing,2025-12-17 15:49:17.867266083,19.24,U-0023,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001792,C-0000215,Case Closed,2025-12-17 16:46:43.182462977,4.39,U-0083,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001793,C-0000216,Claim Received,2025-10-20 07:00:25.842248292,3.69,U-0086,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001794,C-0000216,Eligibility Check,2025-10-20 07:36:55.524305399,9.29,U-0039,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001795,C-0000216,Document Intake,2025-10-20 07:55:26.932261864,6.76,U-0085,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001796,C-0000216,Document Review,2025-10-20 09:35:38.393927832,45.22,U-0064,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001797,C-0000216,Approval,2025-10-20 13:11:29.978901149,10.82,U-0078,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001798,C-0000216,Payment Processing,2025-10-21 04:38:12.694345229,8.69,U-0023,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001799,C-0000216,Case Closed,2025-10-21 05:18:51.696576828,4.6,U-0045,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001800,C-0000217,Claim Received,2025-07-14 03:12:18.497470811,4.09,U-0060,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001801,C-0000217,Eligibility Check,2025-07-14 04:11:48.379824750,7.25,U-0037,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001802,C-0000217,Document Intake,2025-07-14 05:34:18.580572035,10.22,U-0060,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001803,C-0000217,Document Review,2025-07-14 06:55:30.776856706,24.45,U-0061,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001804,C-0000217,Provider Clarification,2025-07-15 00:24:42.296984200,61.2,U-0058,Provider Services,ProviderPortal,provider_clarification,Task Completed,Completed
E-000001805,C-0000217,Document Review,2025-07-15 01:59:04.412721412,19.0,U-0025,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001806,C-0000217,Approval,2025-07-15 05:12:41.673018130,10.37,U-0061,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001807,C-0000217,Payment Processing,2025-07-15 17:32:16.722766875,15.69,U-0032,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001808,C-0000217,Case Closed,2025-07-15 18:11:51.757540189,8.91,U-0049,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001809,C-0000218,Claim Received,2025-09-24 02:23:54.125088447,5.3,U-0069,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001810,C-0000218,Eligibility Check,2025-09-24 02:33:51.075220832,5.32,U-0089,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001811,C-0000218,Document Intake,2025-09-24 03:42:05.430399649,9.28,U-0099,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001812,C-0000218,Document Review,2025-09-24 09:11:24.840993177,51.6,U-0003,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001813,C-0000218,Medical Necessity Review,2025-09-25 16:48:17.497436300,92.71,U-0047,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001814,C-0000218,Denial,2025-09-25 20:07:54.062492651,11.15,U-0008,Claims Adjudication,ClaimsCore,denial,Task Completed,Pending
E-000001815,C-0000219,Claim Received,2025-12-25 16:30:43.784207916,4.93,U-0005,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001816,C-0000219,Eligibility Check,2025-12-25 17:44:57.973246622,8.82,U-0029,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001817,C-0000219,Document Intake,2025-12-25 19:04:37.209617974,7.49,U-0085,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001818,C-0000219,Document Review,2025-12-26 10:52:22.764766397,35.82,U-0043,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001819,C-0000219,Medical Necessity Review,2025-12-26 17:55:36.499151635,153.9,U-0048,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001820,C-0000219,Nurse Review,2025-12-27 03:07:27.983274071,34.58,U-0041,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000001821,C-0000219,Medical Necessity Review,2025-12-27 11:15:41.612233492,92.53,U-0041,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001822,C-0000219,Nurse Review,2025-12-27 15:17:45.677368676,74.36,U-0041,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000001823,C-0000219,Denial,2025-12-27 20:24:01.564121640,9.51,U-0049,Claims Adjudication,ClaimsCore,denial,Task Completed,Completed
E-000001824,C-0000219,Case Closed,2025-12-27 20:40:46.062996882,4.97,U-0001,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001825,C-0000220,Claim Received,2025-09-12 06:51:43.167010302,2.96,U-0060,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001826,C-0000220,Eligibility Check,2025-09-12 07:13:17.843702987,15.33,U-0026,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001827,C-0000220,Document Intake,2025-09-12 08:57:46.227249791,14.48,U-0005,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001828,C-0000220,Document Review,2025-09-12 11:08:18.593778752,27.8,U-0040,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001829,C-0000220,Medical Necessity Review,2025-09-13 00:49:49.966484131,51.0,U-0070,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001830,C-0000220,Nurse Review,2025-09-13 16:52:02.443379587,35.54,U-0072,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000001831,C-0000220,Medical Director Review,2025-09-16 06:12:26.010471766,77.49,U-0062,Medical Directors,PolicyRules,medical_director_review,Task Completed,Completed
E-000001832,C-0000220,Approval,2025-09-16 09:32:53.259087089,22.99,U-0083,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001833,C-0000220,Payment Processing,2025-09-16 19:40:32.057677177,26.61,U-0023,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001834,C-0000220,Case Closed,2025-09-16 20:21:30.078570348,6.41,U-0049,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001835,C-0000221,Claim Received,2025-10-05 17:49:20.704383659,6.69,U-0060,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001836,C-0000221,Eligibility Check,2025-10-05 18:10:49.840078665,9.49,U-0037,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001837,C-0000221,Document Intake,2025-10-05 19:33:06.385752997,7.74,U-0052,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001838,C-0000221,Document Review,2025-10-06 01:11:34.563178670,57.24,U-0046,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001839,C-0000221,Medical Necessity Review,2025-10-06 09:02:06.028106538,129.27,U-0047,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001840,C-0000221,Approval,2025-10-06 11:25:30.656864346,30.14,U-0003,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001841,C-0000221,Payment Processing,2025-10-06 16:37:18.839336660,28.48,U-0023,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001842,C-0000221,Case Closed,2025-10-06 17:17:25.910952377,2.44,U-0021,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001843,C-0000222,Claim Received,2025-10-06 08:03:48.142142183,3.39,U-0098,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001844,C-0000222,Eligibility Check,2025-10-06 09:00:59.997255600,12.72,U-0039,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
E-000001845,C-0000222,Document Intake,2025-10-06 10:02:20.235412428,10.76,U-0085,Intake Operations,DocuScan,document_intake,Task Completed,Completed
E-000001846,C-0000222,Document Review,2025-10-06 12:22:25.720850820,39.05,U-0061,Claims Adjudication,DocuScan,document_review,Task Completed,Completed
E-000001847,C-0000222,Medical Necessity Review,2025-10-06 19:33:47.507870618,54.08,U-0033,Clinical Review,PolicyRules,medical_necessity_review,Task Completed,Completed
E-000001848,C-0000222,Nurse Review,2025-10-06 21:36:39.538162835,83.12,U-0022,Clinical Review,PolicyRules,nurse_review,Task Completed,Completed
E-000001849,C-0000222,Medical Director Review,2025-10-06 23:35:37.843106733,76.36,U-0027,Medical Directors,PolicyRules,medical_director_review,Task Completed,Completed
E-000001850,C-0000222,Approval,2025-10-07 05:00:04.007105195,20.71,U-0064,Claims Adjudication,ClaimsCore,approval,Task Completed,Completed
E-000001851,C-0000222,Payment Processing,2025-10-07 08:42:38.247467243,6.59,U-0023,Payment Operations,PaymentHub,payment_processing,Task Completed,Completed
E-000001852,C-0000222,Case Closed,2025-10-07 09:41:23.112791115,8.06,U-0092,Claims Adjudication,ClaimsCore,case_closed,Case Completed,Closed
E-000001853,C-0000223,Claim Received,2025-10-29 20:41:43.898577692,3.44,U-0075,Intake Operations,ClaimsCore,claim_received,Case Created,Completed
E-000001854,C-0000223,Eligibility Check,2025-10-29 21:04:56.532074598,11.58,U-0016,Eligibility Operations,Member360,eligibility_check,Task Completed,Completed
